Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty, 
27-Mar-2020,DBREALTY,EQ,5.1,5.35,5.35,4.9,5.05,5.05,5.17,147589,762966.9,413,113856,77.14, 
26-Mar-2020,DBREALTY,EQ,5.3,5.5,5.55,5.05,5.15,5.1,5.19,201429,1046126.25,463,135911,67.47, 
25-Mar-2020,DBREALTY,EQ,5.15,5.4,5.4,4.9,5.1,5.3,5.07,213082,1080389.1,635,154450,72.48, 
24-Mar-2020,DBREALTY,EQ,5.4,5.6,5.6,5.15,5.15,5.15,5.16,60772,313801.65,125,54998,90.5, 
23-Mar-2020,DBREALTY,EQ,5.65,5.4,5.8,5.4,5.4,5.4,5.41,19891,107576.2,176,18735,94.19, 
20-Mar-2020,DBREALTY,EQ,5.6,5.85,5.85,5.35,5.6,5.65,5.47,507760,2775826.5,616,424309,83.56, 
19-Mar-2020,DBREALTY,EQ,5.85,5.6,5.9,5.6,5.6,5.6,5.64,304485,1718118.7,347,259347,85.18, 
18-Mar-2020,DBREALTY,EQ,6.15,5.85,6.0,5.85,5.85,5.85,5.85,194782,1139709.95,227,173429,89.04, 
17-Mar-2020,DBREALTY,EQ,6.45,6.45,6.45,6.15,6.15,6.15,6.15,413053,2540305.95,170,413053,100.0, 
16-Mar-2020,DBREALTY,EQ,6.75,6.45,6.7,6.45,6.45,6.45,6.45,170280,1098950.65,190,157277,92.36, 
13-Mar-2020,DBREALTY,EQ,7.1,6.75,7.35,6.75,6.75,6.75,6.8,249949,1698821.15,430,237198,94.9, 
12-Mar-2020,DBREALTY,EQ,7.45,7.5,7.5,7.1,7.1,7.1,7.11,222105,1578192.0,226,216158,97.32, 
11-Mar-2020,DBREALTY,EQ,7.8,7.95,8.0,7.45,7.45,7.45,7.58,1256645,9526869.5,307,1208272,96.15, 
09-Mar-2020,DBREALTY,EQ,8.05,8.0,8.45,7.65,7.8,7.8,7.94,364704,2894472.35,903,304376,83.46, 
06-Mar-2020,DBREALTY,EQ,8.25,7.95,8.2,7.85,7.9,8.05,7.86,431312,3391433.25,325,397212,92.09, 
05-Mar-2020,DBREALTY,EQ,8.35,8.3,8.7,8.1,8.2,8.25,8.34,176892,1474437.0,281,134802,76.21, 
04-Mar-2020,DBREALTY,EQ,8.3,8.4,8.7,8.15,8.5,8.35,8.52,121746,1036720.5,243,100955,82.92, 
09-Dec-2019,DBREALTY,EQ,10.4,10.05,10.2,9.9,9.9,9.9,9.96,179010,1782641.5,404,132557,74.05, 
06-Dec-2019,DBREALTY,EQ,10.9,10.55,10.85,10.4,10.4,10.4,10.5,160676,1687023.6,308,118352,73.66, 
05-Dec-2019,DBREALTY,EQ,11.4,11.15,11.8,10.9,10.9,10.9,11.09,261516,2899806.45,603,183827,70.29, 
04-Dec-2019,DBREALTY,EQ,11.5,11.5,12.0,11.0,11.6,11.4,11.53,377989,4358775.55,1088,222183,58.78, 
03-Dec-2019,DBREALTY,EQ,12.05,12.1,12.5,11.45,11.75,11.5,11.8,509930,6015382.3,1429,347788,68.2, 
02-Dec-2019,DBREALTY,EQ,11.55,12.1,12.1,11.0,12.1,12.05,11.84,1292016,15297189.15,2092,869946,67.33, 
29-Nov-2019,DBREALTY,EQ,11.0,11.55,11.55,11.55,11.55,11.55,11.55,44676,516007.8,75,44676,100.0, 
28-Nov-2019,DBREALTY,EQ,10.5,11.0,11.0,11.0,11.0,11.0,11.0,42290,465190.0,80,42290,100.0, 
27-Nov-2019,DBREALTY,EQ,10.0,10.5,10.5,10.5,10.5,10.5,10.5,84377,885958.5,111,79377,94.07, 
26-Nov-2019,DBREALTY,EQ,9.55,9.8,10.0,9.75,10.0,10.0,9.95,178971,1780580.8,241,153928,86.01, 
25-Nov-2019,DBREALTY,EQ,9.1,9.4,9.55,8.65,9.55,9.55,9.23,662206,6112969.2,847,438047,66.15, 
22-Nov-2019,DBREALTY,EQ,8.7,9.1,9.1,9.1,9.1,9.1,9.1,160440,1460004.0,128,147200,91.75, 
21-Nov-2019,DBREALTY,EQ,8.3,8.7,8.7,8.7,8.7,8.7,8.7,324502,2823167.4,97,262800,80.99, 
20-Nov-2019,DBREALTY,EQ,7.95,8.3,8.3,8.3,8.3,8.3,8.3,112087,930322.1,81,112087,100.0, 
19-Nov-2019,DBREALTY,EQ,7.6,7.85,7.95,7.7,7.95,7.95,7.92,588618,4663664.15,276,321790,54.67, 
18-Nov-2019,DBREALTY,EQ,7.95,7.6,7.8,7.6,7.6,7.6,7.61,146134,1111572.8,183,94220,64.48, 
15-Nov-2019,DBREALTY,EQ,8.35,7.95,7.95,7.95,7.95,7.95,7.95,58272,463262.4,86,58272,100.0, 
14-Nov-2019,DBREALTY,EQ,8.75,8.35,8.35,8.35,8.35,8.35,8.35,217812,1818730.2,67,217812,100.0, 
13-Nov-2019,DBREALTY,EQ,9.2,9.25,9.3,8.75,8.75,8.75,8.85,433985,3842215.7,410,279931,64.5, 
11-Nov-2019,DBREALTY,EQ,8.85,9.25,9.25,8.7,9.25,9.2,9.14,596101,5449270.0,996,388821,65.23, 
08-Nov-2019,DBREALTY,EQ,8.45,8.85,8.85,8.75,8.85,8.85,8.85,504260,4461215.15,451,375081,74.38, 
07-Nov-2019,DBREALTY,EQ,8.05,8.45,8.45,8.4,8.45,8.45,8.45,368782,3115877.5,257,323480,87.72, 
06-Nov-2019,DBREALTY,EQ,7.75,7.95,8.1,7.6,8.05,8.05,8.02,480415,3852342.75,750,261905,54.52, 
05-Nov-2019,DBREALTY,EQ,8.0,8.0,8.0,7.6,7.85,7.75,7.76,210250,1632436.5,463,123221,58.61, 
04-Nov-2019,DBREALTY,EQ,7.85,7.85,8.15,7.65,8.05,8.0,7.94,316420,2513896.6,498,196015,61.95, 
01-Nov-2019,DBREALTY,EQ,7.9,8.2,8.25,7.65,7.7,7.85,8.02,527264,4230326.4,951,298089,56.54, 
31-Oct-2019,DBREALTY,EQ,7.55,7.8,7.9,7.8,7.9,7.9,7.9,397302,3137588.9,274,355461,89.47, 
30-Oct-2019,DBREALTY,EQ,7.2,7.45,7.55,7.2,7.55,7.55,7.54,531854,4008921.9,329,465597,87.54, 
29-Oct-2019,DBREALTY,EQ,6.9,6.75,7.2,6.75,7.2,7.2,7.17,332940,2388154.45,380,235255,70.66, 
27-Oct-2019,DBREALTY,EQ,6.6,6.6,6.9,6.6,6.9,6.9,6.85,28448,194898.4,154,27767,97.61, 
25-Oct-2019,DBREALTY,EQ,6.55,6.6,6.75,6.45,6.55,6.6,6.59,98149,647091.4,221,58153,59.25, 
24-Oct-2019,DBREALTY,EQ,6.55,6.6,6.8,6.45,6.6,6.55,6.57,77617,510067.05,202,64182,82.69, 
23-Oct-2019,DBREALTY,EQ,6.4,6.35,6.7,6.3,6.55,6.55,6.61,254737,1683707.75,477,172584,67.75, 
22-Oct-2019,DBREALTY,EQ,6.5,6.75,6.75,6.4,6.45,6.4,6.51,134928,878264.85,393,85284,63.21, 
18-Oct-2019,DBREALTY,EQ,6.3,6.35,6.6,6.15,6.6,6.5,6.4,170003,1087527.95,473,119237,70.14, 
17-Oct-2019,DBREALTY,EQ,6.45,6.75,6.75,6.2,6.25,6.3,6.41,151331,969352.5,604,108980,72.01, 
16-Oct-2019,DBREALTY,EQ,6.2,6.35,6.5,6.3,6.4,6.45,6.48,340773,2208846.95,344,310952,91.25, 
15-Oct-2019,DBREALTY,EQ,6.2,6.05,6.3,5.95,6.2,6.2,6.11,148177,905092.55,353,90043,60.77, 
14-Oct-2019,DBREALTY,EQ,6.35,6.6,6.6,6.05,6.25,6.2,6.16,201546,1241299.85,513,140445,69.68, 
11-Oct-2019,DBREALTY,EQ,6.25,6.1,6.45,6.05,6.35,6.35,6.26,131032,820912.05,326,75060,57.28, 
10-Oct-2019,DBREALTY,EQ,6.5,6.6,6.6,6.2,6.2,6.25,6.31,106647,672637.4,1988,73972,69.36, 
09-Oct-2019,DBREALTY,EQ,6.75,6.6,6.85,6.45,6.6,6.5,6.53,141360,923703.7,353,93796,66.35, 
07-Oct-2019,DBREALTY,EQ,7.1,7.3,7.4,6.75,6.75,6.75,6.95,125117,869989.2,318,102029,81.55, 
04-Oct-2019,DBREALTY,EQ,7.45,7.65,7.7,7.1,7.2,7.1,7.32,135027,988533.25,293,96494,71.46, 
03-Oct-2019,DBREALTY,EQ,7.5,7.65,7.7,7.4,7.55,7.45,7.56,158469,1197853.5,383,109811,69.29, 
01-Oct-2019,DBREALTY,EQ,7.8,7.7,7.95,7.45,7.5,7.5,7.69,88934,684148.2,338,45899,51.61, 
