Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2008-05-26,589.4778442382812,608.1445922851562,492.2139892578125,496.2420654296875,486.8523254394531,3201545,0.0,0
2008-05-27,496.1438293457031,600.2357788085938,482.48760986328125,544.923095703125,534.6121826171875,4426776,0.0,0
2008-05-28,554.109130859375,653.9273681640625,554.109130859375,629.7096557617188,617.79443359375,4670668,0.0,0
2008-05-29,645.1343383789062,690.6715087890625,597.3375244140625,621.3096313476562,609.5533447265625,4603025,0.0,0
2008-05-30,631.13427734375,656.2852783203125,577.9830322265625,632.7061767578125,620.7341918945312,3112248,0.0,0
2008-06-02,638.6009521484375,686.7416381835938,611.0919799804688,674.9029541015625,662.1326293945312,2287515,0.0,0
2008-06-03,660.2151489257812,677.7030029296875,621.4569702148438,660.2642822265625,647.7708129882812,2340426,0.0,0
2008-06-04,662.1801147460938,662.1801147460938,556.66357421875,588.4462280273438,577.3117065429688,2883289,0.0,0
2008-06-05,592.4252319335938,628.579833984375,562.2636108398438,620.769287109375,609.023193359375,1368715,0.0,0
2008-06-06,628.0394897460938,631.62548828125,597.3866577148438,619.8359375,608.1074829101562,808907,0.0,0
2008-06-09,609.1270751953125,636.6360473632812,569.8285522460938,618.8534545898438,607.1436767578125,771930,0.0,0
2008-06-10,607.1621704101562,663.1625366210938,607.1621704101562,657.5133666992188,645.072021484375,955944,0.0,0
2008-06-11,660.2151489257812,670.039794921875,629.8570556640625,642.0396118164062,629.89111328125,764114,0.0,0
2008-06-12,617.96923828125,627.2535400390625,590.4602661132812,595.2743530273438,584.0106811523438,421715,0.0,0
2008-06-13,596.3550415039062,613.5481567382812,562.7056884765625,570.614501953125,559.8173217773438,466698,0.0,0
2008-06-16,584.5654907226562,607.1621704101562,576.951416015625,603.2814331054688,591.8662109375,505300,0.0,0
2008-06-17,599.3024291992188,615.0218505859375,594.4884033203125,600.3340454101562,588.9744873046875,253291,0.0,0
2008-06-18,604.2147827148438,606.3761596679688,574.839111328125,581.5689697265625,570.5646362304688,144927,0.0,0
2008-06-19,569.8285522460938,614.0393676757812,567.9127807617188,601.1199951171875,589.7456665039062,476392,0.0,0
2008-06-20,592.4252319335938,607.4077758789062,522.6703491210938,545.2178344726562,534.9012451171875,294516,0.0,0
2008-06-23,541.337158203125,565.8004760742188,540.3546752929688,555.484619140625,544.9738159179688,524184,0.0,0
2008-06-24,555.5828247070312,561.9688720703125,527.5826416015625,539.5195922851562,529.3108520507812,299723,0.0,0
2008-06-25,532.4949340820312,621.4078979492188,530.530029296875,566.9794311523438,556.2511596679688,126482,0.0,0
2008-06-26,567.8636474609375,589.4778442382812,567.8636474609375,579.8988037109375,568.9259643554688,136858,0.0,0
2008-06-27,574.7408447265625,574.7408447265625,540.3546752929688,552.1442260742188,542.6160888671875,174018,0.982463,0
2008-06-30,555.0916137695312,560.00390625,510.8807678222656,528.417724609375,519.2990112304688,107260,0.0,0
2008-07-01,525.6177368164062,527.484375,493.8350524902344,508.67022705078125,499.89215087890625,87565,0.0,0
2008-07-02,502.0386047363281,520.7053833007812,486.3192138671875,513.3860473632812,504.5266418457031,229337,0.0,0
2008-07-03,486.51568603515625,504.838623046875,438.17852783203125,470.1085510253906,461.9960021972656,296686,0.0,0
2008-07-04,463.0839538574219,491.23150634765625,439.1609802246094,490.936767578125,482.4648132324219,100468,0.0,0
2008-07-07,485.975341796875,534.4598999023438,485.975341796875,512.6492309570312,503.802490234375,429729,0.0,0
2008-07-08,467.4559020996094,508.9158630371094,467.4559020996094,501.989501953125,493.3267517089844,240498,0.0,0
2008-07-09,540.3546752929688,540.3546752929688,503.0210876464844,508.9649658203125,500.1818542480469,92666,0.0,0
2008-07-10,505.9684753417969,510.7333984375,491.23150634765625,497.9122619628906,489.3198547363281,85217,0.0,0
2008-07-11,510.78253173828125,510.8807678222656,458.46636962890625,470.5506591796875,462.43048095703125,46580,0.0,0
2008-07-14,489.2666015625,489.2666015625,447.02069091796875,453.7996826171875,445.968505859375,80460,0.0,0
2008-07-15,439.1609802246094,454.88037109375,428.40301513671875,440.6346740722656,433.03070068359375,53488,0.0,0
2008-07-16,432.2837219238281,444.024169921875,410.1783142089844,417.4976806640625,410.29296875,274172,0.0,0
2008-07-17,431.30126953125,431.30126953125,407.8204040527344,414.3537902832031,407.203369140625,398468,0.0,0
2008-07-18,398.24139404296875,420.4941711425781,381.2447814941406,403.49755859375,396.53448486328125,169909,0.0,0
2008-07-21,403.79229736328125,414.2064208984375,400.94317626953125,403.49755859375,396.53448486328125,111002,0.0,0
2008-07-22,395.29400634765625,417.4976806640625,395.29400634765625,412.63446044921875,405.513671875,127249,0.0,0
2008-07-23,425.406494140625,442.0592346191406,420.5433044433594,430.17144775390625,422.748046875,533607,0.0,0
2008-07-24,431.30126953125,472.073486328125,431.30126953125,443.48382568359375,435.8306884765625,149484,0.0,0
2008-07-25,428.3538818359375,447.02069091796875,428.3538818359375,438.42413330078125,430.8583984375,39756,0.0,0
2008-07-28,429.3363342285156,444.07330322265625,424.47314453125,428.40301513671875,421.0101318359375,15448,0.0,0
