Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2002-07-01,11.300000190734863,12.0,11.050000190734863,11.600000381469727,6.875991344451904,38279.0,0.0,0
2002-07-02,11.699999809265137,11.850000381469727,11.350000381469727,11.5,6.816717147827148,35560.0,0.0,0
2002-07-03,11.350000381469727,13.800000190734863,11.350000381469727,13.800000190734863,8.180061340332031,384739.0,0.0,0
2002-07-04,14.399999618530273,14.399999618530273,13.050000190734863,13.149999618530273,7.794766902923584,313272.0,0.0,0
2002-07-05,13.600000381469727,13.800000190734863,13.100000381469727,13.399999618530273,7.942957878112793,71080.0,0.0,0
2002-07-08,13.449999809265137,13.800000190734863,12.649999618530273,13.149999618530273,7.794766902923584,210419.0,0.0,0
2002-07-09,13.649999618530273,13.699999809265137,12.75,12.899999618530273,7.646578311920166,154696.0,0.0,0
2002-07-10,13.100000381469727,13.100000381469727,12.050000190734863,12.199999809265137,7.231646537780762,59294.0,0.0,0
2002-07-11,12.800000190734863,12.800000190734863,11.5,11.600000381469727,6.875991344451904,67472.0,0.0,0
2002-07-12,12.5,12.5,11.550000190734863,11.75,6.964906692504883,17255.0,0.0,0
2002-07-15,13.449999809265137,13.449999809265137,11.0,11.350000381469727,6.7278032302856445,23683.0,0.0,0
2002-07-16,11.0,11.5,11.0,11.050000190734863,6.549975872039795,35052.0,0.0,0
2002-07-17,11.149999618530273,11.699999809265137,9.949999809265137,10.0,5.927579879760742,64853.0,0.0,0
2002-07-18,10.5,10.899999618530273,10.350000381469727,10.5,6.2239603996276855,17903.0,0.0,0
2002-07-19,10.800000190734863,10.800000190734863,10.399999618530273,10.5,6.2239603996276855,11000.0,0.0,0
2002-07-22,10.300000190734863,10.300000190734863,8.5,9.199999809265137,5.453373432159424,57228.0,0.0,0
2002-07-23,9.050000190734863,10.5,8.899999618530273,10.350000381469727,6.135045051574707,43350.0,0.0,0
2002-07-24,10.100000381469727,10.649999618530273,9.899999618530273,10.100000381469727,5.9868574142456055,34852.0,0.0,0
2002-07-25,10.5,10.5,9.850000381469727,9.899999618530273,5.8683037757873535,14506.0,0.0,0
2002-07-26,9.550000190734863,9.800000190734863,9.300000190734863,9.350000381469727,5.542287349700928,12051.0,0.0,0
