Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2001-07-02,2.4024999141693115,2.4749999046325684,2.4000000953674316,2.4024999141693115,2.2275052070617676,110800,0.0,0.0
2001-07-03,2.4749999046325684,2.4749999046325684,2.375,2.4000000953674316,2.2251875400543213,77520,0.0,0.0
2001-07-04,2.424999952316284,2.450000047683716,2.387500047683716,2.4200000762939453,2.2437305450439453,49360,0.0,0.0
2001-07-05,2.450000047683716,2.4725000858306885,2.4000000953674316,2.4149999618530273,2.2390949726104736,62700,0.0,0.0
2001-07-06,2.424999952316284,2.424999952316284,2.3499999046325684,2.4000000953674316,2.2251875400543213,117800,0.0,0.0
2001-07-09,2.375,2.424999952316284,2.3499999046325684,2.380000114440918,2.206644058227539,142180,0.0,0.0
2001-07-10,2.3524999618530273,2.4000000953674316,2.299999952316284,2.3399999141693115,2.169557571411133,94600,0.0,0.0
2001-07-11,2.4749999046325684,2.4749999046325684,2.299999952316284,2.299999952316284,2.1324715614318848,77780,0.0,0.0
2001-07-12,2.325000047683716,2.3499999046325684,2.299999952316284,2.299999952316284,2.1324715614318848,35400,0.0,0.0
2001-07-13,2.299999952316284,2.3949999809265137,2.25,2.25,2.0861124992370605,80000,0.0,0.0
2001-07-16,2.25,2.299999952316284,2.2249999046325684,2.2249999046325684,2.062933921813965,41900,0.0,0.0
2001-07-17,2.200000047683716,2.299999952316284,2.200000047683716,2.257499933242798,2.093067169189453,89780,0.0,0.0
2001-07-18,2.25,2.2725000381469727,2.1050000190734863,2.244999885559082,2.081477165222168,60800,0.0,0.0
2001-07-19,2.234999895095825,2.25,2.2049999237060547,2.2274999618530273,2.0652520656585693,69100,0.0,0.0
2001-07-20,2.200000047683716,2.247499942779541,2.177500009536743,2.180000066757202,2.021211624145508,57060,0.0,0.0
2001-07-23,2.0824999809265137,2.200000047683716,2.0824999809265137,2.200000047683716,2.0397543907165527,2100,0.0,0.0
2001-07-24,1.774999976158142,2.174999952316284,1.774999976158142,1.997499942779541,1.8520050048828125,94120,0.0,0.0
2001-07-25,1.9874999523162842,2.119999885559082,1.934999942779541,2.0824999809265137,1.9308134317398071,144780,0.0,0.0
2001-07-26,2.0999999046325684,2.117500066757202,2.0325000286102295,2.0999999046325684,1.9470385313034058,74480,0.0,0.0
2001-07-27,2.0975000858306885,2.125,2.055000066757202,2.115000009536743,1.9609460830688477,94060,0.0,0.0
2001-07-30,2.005000114440918,2.112499952316284,2.005000114440918,2.072499990463257,1.9215420484542847,67840,0.0,0.0
2001-07-31,2.052500009536743,2.125,2.052500009536743,2.0999999046325684,1.9470385313034058,55520,0.0,0.0
2001-08-01,2.1024999618530273,2.1500000953674316,2.0999999046325684,2.122499942779541,1.9678997993469238,89700,0.0,0.0
2001-08-02,2.1050000190734863,2.125,2.075000047683716,2.109999895095825,1.9563102722167969,37340,0.0,0.0
2001-08-03,2.1500000953674316,2.1575000286102295,2.0999999046325684,2.1524999141693115,1.9957144260406494,93360,0.0,0.0
2001-08-06,2.1500000953674316,2.1624999046325684,2.1500000953674316,2.1500000953674316,1.993396520614624,2022020,0.0,0.0
2001-08-07,2.1500000953674316,2.174999952316284,2.125,2.140000104904175,1.9841256141662598,126520,0.0,0.0
2001-08-08,2.1549999713897705,2.1875,2.130000114440918,2.1600000858306885,2.002669334411621,55400,0.0,0.0
2001-08-09,2.1500000953674316,2.1700000762939453,2.1500000953674316,2.1649999618530273,2.0073041915893555,38960,0.0,0.0
2001-08-10,2.1575000286102295,2.172499895095825,2.1500000953674316,2.1500000953674316,1.993396520614624,27680,0.0,0.0
2001-08-13,2.200000047683716,2.200000047683716,2.1500000953674316,2.1500000953674316,1.993396520614624,21700,0.0,0.0
2001-08-14,2.174999952316284,2.1875,2.1500000953674316,2.1500000953674316,1.993396520614624,78620,0.0,0.0
2001-08-15,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,1.993396520614624,0,0.0,0.0
2001-08-16,2.1500000953674316,2.194999933242798,2.1500000953674316,2.1549999713897705,1.9980324506759644,84280,0.0,0.0
2001-08-17,2.1500000953674316,2.174999952316284,2.1500000953674316,2.1500000953674316,1.993396520614624,79700,0.0,0.0
2001-08-20,2.1500000953674316,2.1700000762939453,2.1500000953674316,2.1500000953674316,1.993396520614624,15700,0.0,0.0
2001-08-21,2.1500000953674316,2.172499895095825,2.1500000953674316,2.1500000953674316,1.993396520614624,34900,0.0,0.0
2001-08-22,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,1.993396520614624,0,0.0,0.0
2001-08-23,2.1449999809265137,2.1675000190734863,2.1449999809265137,2.1500000953674316,1.993396520614624,64100,0.0,0.0
2001-08-24,2.1500000953674316,2.1624999046325684,2.1500000953674316,2.1500000953674316,1.993396520614624,56960,0.0,0.0
2001-08-27,2.1500000953674316,2.172499895095825,2.1500000953674316,2.1624999046325684,2.004986047744751,55880,0.0,0.0
2001-08-28,2.1500000953674316,2.1624999046325684,2.1500000953674316,2.1524999141693115,1.9957144260406494,51600,0.0,0.0
2001-08-29,2.174999952316284,2.174999952316284,2.1500000953674316,2.1524999141693115,1.9957144260406494,26620,0.0,0.0
2001-08-30,2.1500000953674316,2.1624999046325684,2.1500000953674316,2.1500000953674316,1.993396520614624,20160,0.0,0.0
2001-08-31,2.1500000953674316,2.174999952316284,2.1500000953674316,2.1549999713897705,1.9980324506759644,72440,0.0,0.0
2001-09-03,2.192500114440918,2.200000047683716,2.1500000953674316,2.1575000286102295,2.0003502368927,70200,0.0,0.0
2001-09-04,2.2725000381469727,2.2725000381469727,2.1500000953674316,2.1500000953674316,1.993396520614624,21020,0.0,0.0
2001-09-05,2.1500000953674316,2.1624999046325684,2.1500000953674316,2.1500000953674316,1.993396520614624,49560,0.0,0.0
2001-09-06,2.194999933242798,2.194999933242798,2.1500000953674316,2.1500000953674316,1.993396520614624,75400,0.0,0.0
2001-09-07,2.1500000953674316,2.1700000762939453,2.1500000953674316,2.1575000286102295,2.0003502368927,49240,0.0,0.0
2001-09-10,2.1500000953674316,2.1700000762939453,2.1500000953674316,2.1500000953674316,1.993396520614624,53280,0.0,0.0
2001-09-11,2.1500000953674316,2.1675000190734863,2.125,2.1500000953674316,1.993396520614624,308500,0.0,0.0
2001-09-12,2.0799999237060547,2.0799999237060547,1.7999999523162842,1.8875000476837158,1.7500174045562744,237560,0.0,0.0
2001-09-13,1.9249999523162842,1.9450000524520874,1.8875000476837158,1.8875000476837158,1.7500174045562744,71820,0.0,0.0
2001-09-14,1.8875000476837158,1.8875000476837158,1.5750000476837158,1.6050000190734863,1.4880937337875366,106140,0.0,0.0
2001-09-17,1.5,1.5,1.3250000476837158,1.3650000095367432,1.2655752897262573,294160,0.0,0.0
2001-09-18,1.347499966621399,1.6375000476837158,1.2999999523162842,1.6074999570846558,1.4904122352600098,156860,0.0,0.0
2001-09-19,1.6050000190734863,1.8450000286102295,1.6024999618530273,1.787500023841858,1.6573011875152588,150040,0.0,0.0
2001-09-20,1.7999999523162842,1.8250000476837158,1.649999976158142,1.7274999618530273,1.6016713380813599,96520,0.0,0.0
2001-09-21,1.7274999618530273,2.075000047683716,1.7274999618530273,1.8899999856948853,1.7523353099822998,341000,0.0,0.0
2001-09-24,2.0950000286102295,2.0950000286102295,1.899999976158142,2.0,1.8543226718902588,229800,0.0,0.0
2001-09-25,2.0,2.009999990463257,2.0,2.0,1.8543226718902588,171660,0.0,0.0
2001-09-26,2.009999990463257,2.0450000762939453,1.9924999475479126,2.005000114440918,1.8589584827423096,129120,0.0,0.0
2001-09-27,2.009999990463257,2.075000047683716,2.0,2.0,1.8543226718902588,69200,0.0,0.0
2001-09-28,2.0225000381469727,2.0250000953674316,2.0,2.002500057220459,1.8566410541534424,92780,0.0,0.0
2001-10-01,2.0,2.005000114440918,2.0,2.0,1.8543226718902588,64280,0.0,0.0
2001-10-02,2.0,2.0,2.0,2.0,1.8543226718902588,0,0.0,0.0
2001-10-03,2.012500047683716,2.015000104904175,2.0,2.0,1.8543226718902588,48620,0.0,0.0
2001-10-04,2.002500057220459,2.012500047683716,2.0,2.002500057220459,1.8566410541534424,47900,0.0,0.0
2001-10-05,2.0,2.0199999809265137,2.0,2.0174999237060547,1.8705482482910156,34780,0.0,0.0
2001-10-08,1.899999976158142,2.0250000953674316,1.899999976158142,2.005000114440918,1.8589584827423096,176340,0.0,0.0
2001-10-09,2.0,2.0850000381469727,2.0,2.0250000953674316,1.8775018453598022,66640,0.0,0.0
2001-10-10,2.0,2.0450000762939453,2.0,2.0425000190734863,1.8937275409698486,38840,0.0,0.0
2001-10-11,2.0250000953674316,2.049999952316284,2.0,2.009999990463257,1.8635942935943604,39100,0.0,0.0
2001-10-12,2.0,2.002500057220459,1.8875000476837158,1.9375,1.7963751554489136,42500,0.0,0.0
2001-10-15,1.8650000095367432,1.9500000476837158,1.8624999523162842,1.899999976158142,1.7616064548492432,114920,0.0,0.0
2001-10-16,1.8524999618530273,2.0,1.8524999618530273,1.9900000095367432,1.8450514078140259,60420,0.0,0.0
2001-10-17,1.975000023841858,1.9950000047683716,1.902500033378601,1.9199999570846558,1.7801499366760254,45580,0.0,0.0
2001-10-18,1.909999966621399,1.9424999952316284,1.899999976158142,1.9225000143051147,1.7824679613113403,33220,0.0,0.0
2001-10-19,1.9225000143051147,2.049999952316284,1.8799999952316284,1.8899999856948853,1.7523353099822998,65700,0.0,0.0
2001-10-22,1.9249999523162842,2.0,1.9049999713897705,1.9574999809265137,1.8149183988571167,97480,0.0,0.0
2001-10-23,1.9500000476837158,2.0199999809265137,1.9500000476837158,1.9900000095367432,1.8450514078140259,59400,0.0,0.0
2001-10-24,2.0,2.0,1.9524999856948853,1.962499976158142,1.8195542097091675,25640,0.0,0.0
2001-10-25,2.0950000286102295,2.0950000286102295,1.9800000190734863,1.997499942779541,1.8520050048828125,38800,0.0,0.0
2001-10-26,1.997499942779541,1.997499942779541,1.997499942779541,1.997499942779541,1.8520050048828125,0,0.0,0.0
2001-10-29,2.012500047683716,2.049999952316284,1.9375,1.9500000476837158,1.80796480178833,38100,0.0,0.0
2001-10-30,1.9700000286102295,1.975000023841858,1.9325000047683716,1.9500000476837158,1.80796480178833,18100,0.0,0.0
2001-10-31,1.9500000476837158,1.975000023841858,1.9149999618530273,1.9474999904632568,1.8056466579437256,23000,0.0,0.0
2001-11-01,1.9249999523162842,1.9474999904632568,1.902500033378601,1.9275000095367432,1.787103533744812,14600,0.0,0.0
