Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2002-07-01,49.565574645996094,51.04502868652344,49.565574645996094,50.86687469482422,39.07600784301758,507298,0.0,0.0
2002-07-02,51.897071838378906,52.19915771484375,51.04502868652344,51.904815673828125,39.87335205078125,1058491,0.0,0.0
2002-07-03,51.12248611450195,52.12944412231445,51.12248611450195,51.97452926635742,39.926910400390625,616447,0.0,0.0
2002-07-04,53.910987854003906,53.910987854003906,51.161216735839844,51.92030715942383,39.885257720947266,744665,0.0,0.0
2002-07-05,50.347904205322266,52.33083724975586,50.347904205322266,51.30064010620117,39.40922927856445,668830,0.0,0.0
2002-07-08,51.161216735839844,52.361820220947266,51.161216735839844,52.22239685058594,40.1173210144043,435556,0.0,0.0
2002-07-09,51.897071838378906,54.20532989501953,51.897071838378906,52.617431640625,40.42078399658203,1011247,0.0,0.0
2002-07-10,52.5167350769043,53.585662841796875,52.075225830078125,53.42300033569336,41.03963088989258,658379,0.0,0.0
2002-07-11,52.98148727416992,53.13640213012695,52.36956787109375,52.71038055419922,40.4921989440918,452223,0.0,0.0
2002-07-12,53.44623565673828,53.44623565673828,52.67939758300781,52.98148727416992,40.70045852661133,568299,0.0,0.0
2002-07-15,52.6871452331543,52.98148727416992,51.51752471923828,52.6871452331543,40.47433853149414,479044,0.0,0.0
2002-07-16,51.58723831176758,52.28436279296875,50.82814407348633,51.362606048583984,40.85251235961914,693540,1.8,0.0
2002-07-17,50.42536163330078,51.664695739746094,50.347904205322266,51.54850769042969,41.00037384033203,323509,0.0,0.0
2002-07-18,51.60272979736328,52.34632873535156,50.897857666015625,51.47105026245117,40.93876266479492,118573,0.0,0.0
2002-07-19,51.27740478515625,52.20690155029297,49.890899658203125,51.114742279052734,40.655372619628906,160860,0.0,0.0
2002-07-22,50.20848083496094,51.12248611450195,49.26348876953125,49.5113525390625,39.38007736206055,244718,0.0,0.0
2002-07-23,48.73677062988281,50.657737731933594,48.6593132019043,50.518310546875,40.18098449707031,710362,0.0,0.0
2002-07-24,49.302215576171875,51.09150314331055,49.26348876953125,49.542335510253906,39.40472412109375,196796,0.0,0.0
2002-07-25,50.03807067871094,50.78166961669922,49.650779724121094,50.394378662109375,40.08241271972656,583933,0.0,0.0
2002-07-26,49.302215576171875,50.19298553466797,48.4889030456543,48.90718078613281,38.899532318115234,394283,0.0,0.0
2002-07-29,49.57331848144531,49.57331848144531,46.70736312866211,48.82197570800781,38.83176040649414,1885252,0.0,0.0
2002-07-30,48.333988189697266,49.41065979003906,48.17906951904297,48.550872802734375,38.61613464355469,734724,0.0,0.0
2002-07-31,46.55244445800781,48.380462646484375,46.55244445800781,48.093868255615234,38.25265121459961,238644,0.0,0.0
2002-08-01,48.02415466308594,48.95365524291992,47.03268814086914,48.01640701293945,38.191036224365234,373955,0.0,0.0
2002-08-02,46.93973922729492,49.53459167480469,46.93973922729492,48.76775360107422,38.78863525390625,458059,0.0,0.0
2002-08-05,48.27202224731445,48.798736572265625,47.884727478027344,48.15583419799805,38.30192947387695,227528,0.0,0.0
2002-08-06,48.61283874511719,48.61283874511719,47.86149215698242,47.98542404174805,38.16638946533203,130140,0.0,0.0
2002-08-07,48.333988189697266,48.4889030456543,47.86923599243164,48.07062911987305,38.234161376953125,531343,0.0,0.0
2002-08-08,48.17906951904297,48.333988189697266,47.71432113647461,47.81501770019531,38.03084945678711,656365,0.0,0.0
2002-08-09,47.280555725097656,47.86923599243164,47.24957275390625,47.7685432434082,37.9938850402832,773996,0.0,0.0
2002-08-12,47.40448760986328,48.008663177490234,47.327030181884766,47.884727478027344,38.0862922668457,85943,0.0,0.0
2002-08-13,46.870025634765625,48.4889030456543,46.870025634765625,48.163578033447266,38.30808639526367,92126,0.0,0.0
2002-08-14,46.955230712890625,48.333988189697266,46.955230712890625,48.210052490234375,38.34505081176758,258687,0.0,0.0
2002-08-15,48.210052490234375,48.210052490234375,48.210052490234375,48.210052490234375,38.34505081176758,0,0.0,0.0
2002-08-16,48.02415466308594,48.333988189697266,47.722068786621094,48.18681716918945,38.326568603515625,197706,0.0,0.0
2002-08-19,48.17906951904297,48.62833023071289,48.117103576660156,48.21780014038086,38.351219177246094,189702,0.0,0.0
2002-08-20,48.372718811035156,48.465667724609375,48.10161209106445,48.25653076171875,38.382022857666016,479800,0.0,0.0
2002-08-21,47.86923599243164,50.23171615600586,47.86923599243164,49.00012969970703,38.97345733642578,315647,0.0,0.0
2002-08-22,48.96139907836914,49.387420654296875,48.17906951904297,48.729026794433594,38.75783157348633,210687,0.0,0.0
2002-08-23,48.17906951904297,48.93816375732422,48.17906951904297,48.73677062988281,38.76399612426758,297702,0.0,0.0
2002-08-26,48.62833023071289,49.09307861328125,48.4889030456543,48.95365524291992,38.936492919921875,204096,0.0,0.0
2002-08-27,48.876197814941406,49.10857009887695,48.333988189697266,48.90718078613281,38.899532318115234,270151,0.0,0.0
