Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1996-01-01,41.431251525878906,41.4375,40.76874923706055,40.76874923706055,27.41027069091797,3600,0.0,0.0
1996-01-02,40.76874923706055,40.6875,40.006248474121094,40.1875,27.019468307495117,15600,0.0,0.0
1996-01-03,24.112499237060547,26.25,25.5,25.631250381469727,17.232786178588867,17600,0.0,0.0
1996-01-04,25.631250381469727,25.75,25.25,25.5,17.144546508789062,8800,0.0,0.0
1996-01-05,25.5,25.75,25.25,25.631250381469727,17.232786178588867,15200,0.0,0.0
1996-01-08,25.631250381469727,25.4375,25.131250381469727,25.21875,16.955453872680664,8800,0.0,0.0
1996-01-09,25.21875,25.375,24.381250381469727,24.431249618530273,16.425981521606445,25600,0.0,0.0
1996-01-10,25.125,25.125,24.375,24.84375,16.703327178955078,14800,0.0,0.0
1996-01-11,24.84375,24.875,24.5,24.71875,16.61928367614746,3600,0.0,0.0
1996-01-12,24.71875,25.375,24.375,25.231250762939453,16.96385955810547,24800,0.0,0.0
1996-01-15,25.231250762939453,25.25,25.0,25.231250762939453,16.96385955810547,4800,0.0,0.0
1996-01-16,25.231250762939453,25.5,24.875,25.368749618530273,17.05630111694336,7200,0.0,0.0
1996-01-17,25.368749618530273,25.375,25.0,25.231250762939453,16.96385955810547,6400,0.0,0.0
1996-01-18,25.231250762939453,25.625,24.993749618530273,25.625,17.228591918945312,250800,0.0,0.0
1996-01-19,25.25,25.375,25.006250381469727,25.25,16.97646141052246,20800,0.0,0.0
1996-01-22,25.25,25.375,25.024999618530273,25.25,16.97646141052246,24800,0.0,0.0
1996-01-23,25.25,26.3125,25.087499618530273,25.912500381469727,17.421886444091797,52000,0.0,0.0
1996-01-24,25.75,25.875,25.34375,25.5,17.144546508789062,6800,0.0,0.0
1996-01-25,25.5,26.25,25.25,26.25,17.64879608154297,122800,0.0,0.0
1996-01-26,26.25,26.25,26.25,26.25,17.64879608154297,0,0.0,0.0
1996-01-29,26.25,26.625,25.625,26.53125,17.837892532348633,4000,0.0,0.0
1996-01-30,26.53125,28.125,26.112499237060547,28.125,18.909425735473633,249200,0.0,0.0
1996-01-31,27.5,28.125,26.256250381469727,28.125,18.909425735473633,100800,0.0,0.0
1996-02-01,28.125,29.375,27.40625,29.34375,19.728837966918945,445200,0.0,0.0
1996-02-02,28.125,29.1875,28.125,29.043750762939453,19.527137756347656,32400,0.0,0.0
1996-02-05,29.043750762939453,30.3125,28.5,30.25,20.338136672973633,507600,0.0,0.0
1996-02-06,30.25,30.256250381469727,29.4375,29.950000762939453,20.13644027709961,68800,0.0,0.0
1996-02-07,29.950000762939453,30.96875,29.0,30.462499618530273,20.48101234436035,67600,0.0,0.0
1996-02-08,30.462499618530273,32.0,31.0,31.5,21.17856216430664,42800,0.0,0.0
1996-02-09,31.875,32.0,31.375,31.53125,21.199567794799805,61200,0.0,0.0
1996-02-12,31.75,32.75,30.25,30.956249237060547,20.81297492980957,38400,0.0,0.0
