Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2002-07-01,6.263636112213135,6.512121200561523,6.216666221618652,6.448483943939209,4.574814796447754,22035948,0.0,0.0
2002-07-02,6.445454120635986,6.539392948150635,6.325757026672363,6.3545451164245605,4.5081706047058105,17817591,0.0,0.0
2002-07-03,6.389392852783203,6.389392852783203,6.1575751304626465,6.2136359214782715,4.408205032348633,8447340,0.0,0.0
2002-07-04,6.184847831726074,6.296968936920166,6.122726917266846,6.183332920074463,4.386706829071045,6166347,0.0,0.0
2002-07-05,6.159090042114258,6.272727012634277,6.159090042114258,6.221211910247803,4.413578987121582,5627919,0.0,0.0
2002-07-08,6.268180847167969,6.274241924285889,6.121212005615234,6.159090042114258,4.3695068359375,3432264,0.0,0.0
2002-07-09,6.159090042114258,6.272727012634277,6.106060028076172,6.134848117828369,4.352308750152588,6974715,0.0,0.0
2002-07-10,6.148484230041504,6.1787872314453125,6.0,6.015151023864746,4.26738977432251,3645213,0.0,0.0
2002-07-11,6.015151023864746,6.121212005615234,5.8333330154418945,5.8590898513793945,4.156672954559326,6792522,0.0,0.0
2002-07-12,5.93030309677124,6.0,5.868181228637695,5.9181809425354,4.198596954345703,6017517,0.0,0.0
2002-07-15,5.909090042114258,5.939393043518066,5.696969032287598,5.856060028076172,4.1545257568359375,4413750,0.0,0.0
2002-07-16,5.815151214599609,6.030303001403809,5.7757568359375,5.951515197753906,4.222245216369629,6734607,0.0,0.0
2002-07-17,5.939393043518066,5.960606098175049,5.503029823303223,5.596969127655029,3.970715045928955,11025729,0.0,0.0
2002-07-18,5.603030204772949,5.839393138885498,5.603030204772949,5.784848213195801,4.104005336761475,7302009,0.0,0.0
2002-07-19,5.754545211791992,6.374241828918457,5.686363220214844,6.295454025268555,4.466249465942383,59401287,0.0,0.0
2002-07-22,6.139392852783203,6.421212196350098,5.977272033691406,6.128787040710449,4.348008155822754,80528943,0.0,0.0
2002-07-23,6.057575225830078,6.598484039306641,5.9848480224609375,6.515151023864746,4.622110843658447,81697374,0.0,0.0
2002-07-24,6.393939018249512,6.521212100982666,6.124241828918457,6.186363220214844,4.388856410980225,51137658,0.0,0.0
2002-07-25,6.303030014038086,6.634848117828369,6.278787136077881,6.510605812072754,4.6188859939575195,50894118,0.0,0.0
2002-07-26,6.421212196350098,6.512121200561523,5.969696044921875,6.039392948150635,4.284588813781738,24043206,0.0,0.0
2002-07-29,6.081818103790283,6.1151509284973145,5.621212005615234,5.839393138885498,4.142701148986816,35011251,0.0,0.0
2002-07-30,5.990909099578857,6.060606002807617,5.4287872314453125,5.575757026672363,3.955667495727539,13747107,0.0,0.0
2002-07-31,5.454545021057129,5.939393043518066,5.075757026672363,5.7772722244262695,4.098631381988525,39843276,0.0,0.0
2002-08-01,5.99393892288208,5.99393892288208,5.581818103790283,5.628787040710449,3.9932894706726074,21281007,0.0,0.0
2002-08-02,5.574242115020752,5.621212005615234,5.310606002807617,5.448483943939209,3.8653745651245117,16054467,0.0,0.0
2002-08-05,5.436363220214844,5.709090232849121,5.436363220214844,5.586362838745117,3.963191509246826,13527162,0.0,0.0
2002-08-06,5.512121200561523,5.878787040710449,5.457574844360352,5.85151481628418,4.151301860809326,20742777,0.0,0.0
2002-08-07,5.9424238204956055,6.469696044921875,5.878787040710449,6.298483848571777,4.4683990478515625,54908766,0.0,0.0
2002-08-08,6.318181037902832,6.3606061935424805,6.0409088134765625,6.107574939727783,4.33296012878418,22629189,0.0,0.0
2002-08-09,6.242424011230469,6.42424201965332,6.128787040710449,6.383333206176758,4.528594493865967,30893412,0.0,0.0
2002-08-12,6.409090042114258,6.543939113616943,6.257575035095215,6.474242210388184,4.593089580535889,23815671,0.0,0.0
2002-08-13,6.425756931304932,6.560606002807617,6.363636016845703,6.400000095367432,4.5404181480407715,20394363,0.0,0.0
